index,timestamp,node 100 chan 0,node 100 chan 1,node 100 chan 10,node 100 chan 2,node 100 chan 3,node 100 chan 4,node 100 chan 5,node 100 chan 6,node 100 chan 7,node 100 chan 8,node 100 chan 9,node 200 chan 0,node 300 chan 0,node 300 chan 1,node 300 chan 2,node 300 chan 3,node 300 chan 4,node 300 chan 5
1,2020-06-27 16:39:57.291,389.0,128.0,109.0,0.0,0.0,0.0,136.0,216.0,378.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
2,2020-06-27 16:39:57.374,389.0,124.0,105.0,0.0,0.0,0.0,136.0,219.0,380.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
3,2020-06-27 16:39:57.458,395.0,129.0,112.0,0.0,0.0,0.0,139.0,217.0,385.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
4,2020-06-27 16:39:57.554,394.0,128.0,107.0,0.0,0.0,0.0,136.0,219.0,384.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
5,2020-06-27 16:39:57.690,395.0,124.0,109.0,0.0,0.0,0.0,138.0,216.0,383.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
6,2020-06-27 16:39:57.761,389.0,129.0,107.0,0.0,0.0,0.0,142.0,219.0,377.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
7,2020-06-27 16:39:57.901,387.0,129.0,110.0,0.0,0.0,0.0,138.0,219.0,372.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
8,2020-06-27 16:39:57.958,389.0,124.0,109.0,0.0,0.0,0.0,140.0,221.0,374.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
9,2020-06-27 16:39:58.67,389.0,129.0,111.0,0.0,0.0,0.0,141.0,219.0,376.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
10,2020-06-27 16:39:58.202,386.0,129.0,105.0,0.0,0.0,0.0,136.0,219.0,378.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
11,2020-06-27 16:39:58.263,384.0,122.0,104.0,0.0,0.0,0.0,140.0,219.0,378.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
12,2020-06-27 16:39:58.406,382.0,126.0,108.0,0.0,0.0,0.0,140.0,220.0,380.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
13,2020-06-27 16:39:58.507,381.0,127.0,106.0,0.0,0.0,0.0,136.0,219.0,374.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
14,2020-06-27 16:39:58.564,379.0,122.0,106.0,0.0,0.0,0.0,137.0,222.0,370.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
15,2020-06-27 16:39:58.711,379.0,125.0,108.0,0.0,0.0,0.0,137.0,220.0,369.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
16,2020-06-27 16:39:58.819,383.0,127.0,110.0,0.0,0.0,0.0,133.0,217.0,373.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
17,2020-06-27 16:39:58.928,386.0,122.0,105.0,0.0,0.0,0.0,140.0,222.0,373.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
18,2020-06-27 16:39:59.38,388.0,128.0,112.0,0.0,0.0,0.0,137.0,218.0,375.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
19,2020-06-27 16:39:59.111,388.0,128.0,106.0,0.0,0.0,0.0,136.0,221.0,376.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
20,2020-06-27 16:39:59.175,386.0,124.0,112.0,0.0,0.0,0.0,139.0,218.0,376.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
21,2020-06-27 16:39:59.275,386.0,127.0,110.0,0.0,0.0,0.0,137.0,218.0,374.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
22,2020-06-27 16:39:59.376,386.0,130.0,112.0,0.0,0.0,0.0,135.0,216.0,378.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
23,2020-06-27 16:39:59.475,386.0,125.0,109.0,0.0,0.0,0.0,141.0,223.0,376.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
24,2020-06-27 16:39:59.585,383.0,126.0,112.0,0.0,0.0,0.0,139.0,219.0,380.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
25,2020-06-27 16:39:59.680,380.0,130.0,109.0,0.0,0.0,0.0,136.0,221.0,380.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
26,2020-06-27 16:39:59.783,381.0,124.0,112.0,0.0,0.0,0.0,142.0,217.0,380.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
27,2020-06-27 16:39:59.920,382.0,125.0,112.0,0.0,0.0,0.0,138.0,220.0,380.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
28,2020-06-27 16:39:59.981,385.0,129.0,109.0,0.0,0.0,0.0,138.0,216.0,374.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
29,2020-06-27 16:40:00.83,381.0,129.0,111.0,0.0,0.0,0.0,139.0,218.0,375.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
30,2020-06-27 16:40:00.182,383.0,129.0,109.0,0.0,0.0,0.0,135.0,218.0,375.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
31,2020-06-27 16:40:00.290,383.0,129.0,119.0,0.0,0.0,0.0,135.0,221.0,376.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
32,2020-06-27 16:40:00.388,382.0,125.0,120.0,0.0,0.0,0.0,139.0,218.0,379.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
33,2020-06-27 16:40:00.493,382.0,123.0,106.0,0.0,0.0,0.0,135.0,222.0,380.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
34,2020-06-27 16:40:00.596,383.0,128.0,106.0,0.0,0.0,0.0,135.0,218.0,377.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
35,2020-06-27 16:40:00.696,382.0,125.0,103.0,0.0,0.0,0.0,140.0,220.0,373.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
36,2020-06-27 16:40:00.796,388.0,123.0,104.0,0.0,0.0,0.0,137.0,218.0,371.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
37,2020-06-27 16:40:00.898,384.0,128.0,109.0,0.0,0.0,0.0,135.0,219.0,370.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
38,2020-06-27 16:40:00.997,382.0,127.0,105.0,0.0,0.0,0.0,140.0,218.0,374.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
39,2020-06-27 16:40:01.101,382.0,123.0,110.0,0.0,0.0,0.0,135.0,217.0,374.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
40,2020-06-27 16:40:01.200,382.0,128.0,105.0,0.0,0.0,0.0,136.0,217.0,373.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
41,2020-06-27 16:40:01.336,387.0,128.0,107.0,0.0,0.0,0.0,141.0,216.0,373.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
42,2020-06-27 16:40:01.403,385.0,123.0,110.0,0.0,0.0,0.0,136.0,217.0,369.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
43,2020-06-27 16:40:01.505,383.0,129.0,109.0,0.0,0.0,0.0,137.0,215.0,365.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
44,2020-06-27 16:40:01.606,385.0,129.0,110.0,0.0,0.0,0.0,141.0,218.0,376.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
45,2020-06-27 16:40:01.711,385.0,124.0,107.0,0.0,0.0,0.0,137.0,215.0,373.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
46,2020-06-27 16:40:01.806,384.0,128.0,110.0,0.0,0.0,0.0,138.0,217.0,377.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
47,2020-06-27 16:40:01.913,384.0,129.0,109.0,0.0,0.0,0.0,141.0,213.0,376.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
48,2020-06-27 16:40:02.59,382.0,124.0,120.0,0.0,0.0,0.0,135.0,218.0,372.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
49,2020-06-27 16:40:02.128,384.0,129.0,104.0,0.0,0.0,0.0,137.0,215.0,372.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
50,2020-06-27 16:40:02.255,386.0,130.0,107.0,0.0,0.0,0.0,140.0,218.0,367.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
51,2020-06-27 16:40:02.360,386.0,124.0,106.0,0.0,0.0,0.0,134.0,215.0,372.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
52,2020-06-27 16:40:02.454,388.0,127.0,104.0,0.0,0.0,0.0,137.0,218.0,375.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
53,2020-06-27 16:40:02.519,388.0,130.0,108.0,0.0,0.0,0.0,139.0,218.0,378.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
54,2020-06-27 16:40:02.624,388.0,126.0,107.0,0.0,0.0,0.0,137.0,221.0,375.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
55,2020-06-27 16:40:02.732,392.0,129.0,112.0,0.0,0.0,0.0,140.0,218.0,378.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
56,2020-06-27 16:40:02.826,390.0,131.0,110.0,0.0,0.0,0.0,141.0,221.0,375.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
57,2020-06-27 16:40:02.939,389.0,126.0,107.0,0.0,0.0,0.0,136.0,219.0,374.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0
