index,timestamp,node 100 chan 0,node 100 chan 1,node 100 chan 10,node 100 chan 2,node 100 chan 3,node 100 chan 4,node 100 chan 5,node 100 chan 6,node 100 chan 7,node 100 chan 8,node 100 chan 9,node 200 chan 0,node 300 chan 0,node 300 chan 1,node 300 chan 2,node 300 chan 3,node 300 chan 4,node 300 chan 5
1,2020-03-18 12:18:12.911,557.0,456.0,107.0,0.0,0.0,0.0,457.0,369.0,551.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
2,2020-03-18 12:18:13.14,562.0,454.0,109.0,0.0,0.0,0.0,462.0,248.0,551.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
3,2020-03-18 12:18:13.138,560.0,457.0,112.0,0.0,0.0,0.0,466.0,125.0,551.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
4,2020-03-18 12:18:13.242,558.0,460.0,111.0,0.0,0.0,0.0,468.0,97.0,550.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
5,2020-03-18 12:18:13.328,559.0,461.0,111.0,0.0,0.0,0.0,467.0,81.0,541.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
6,2020-03-18 12:18:13.490,559.0,457.0,107.0,0.0,0.0,0.0,461.0,66.0,551.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
7,2020-03-18 12:18:13.579,560.0,463.0,104.0,0.0,0.0,0.0,466.0,59.0,553.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
8,2020-03-18 12:18:13.680,561.0,455.0,105.0,0.0,0.0,0.0,469.0,59.0,548.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
9,2020-03-18 12:18:13.768,559.0,459.0,106.0,0.0,0.0,0.0,468.0,59.0,546.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
10,2020-03-18 12:18:13.882,559.0,456.0,109.0,0.0,0.0,0.0,459.0,59.0,546.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
11,2020-03-18 12:18:13.975,560.0,458.0,120.0,0.0,0.0,0.0,462.0,59.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
12,2020-03-18 12:18:14.93,557.0,457.0,108.0,0.0,0.0,0.0,461.0,59.0,547.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
13,2020-03-18 12:18:14.175,554.0,453.0,115.0,0.0,0.0,0.0,465.0,59.0,548.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
14,2020-03-18 12:18:14.283,554.0,457.0,111.0,0.0,0.0,0.0,458.0,47.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
15,2020-03-18 12:18:14.381,558.0,458.0,107.0,0.0,0.0,0.0,459.0,22.0,551.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
16,2020-03-18 12:18:14.491,557.0,457.0,110.0,0.0,0.0,0.0,456.0,9.0,547.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
17,2020-03-18 12:18:14.583,559.0,461.0,108.0,0.0,0.0,0.0,457.0,0.0,547.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
18,2020-03-18 12:18:14.697,561.0,464.0,108.0,0.0,0.0,0.0,463.0,0.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
19,2020-03-18 12:18:14.790,555.0,460.0,112.0,0.0,0.0,0.0,459.0,9.0,549.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
20,2020-03-18 12:18:14.902,557.0,461.0,113.0,0.0,0.0,0.0,461.0,10.0,549.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
21,2020-03-18 12:18:14.998,561.0,463.0,105.0,0.0,0.0,0.0,462.0,10.0,552.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
22,2020-03-18 12:18:15.101,562.0,463.0,109.0,0.0,0.0,0.0,465.0,10.0,543.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
23,2020-03-18 12:18:15.227,559.0,459.0,118.0,0.0,0.0,0.0,466.0,10.0,543.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
24,2020-03-18 12:18:15.334,556.0,455.0,120.0,0.0,0.0,0.0,467.0,10.0,540.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
25,2020-03-18 12:18:15.412,555.0,463.0,107.0,0.0,0.0,0.0,471.0,10.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
26,2020-03-18 12:18:15.511,555.0,458.0,110.0,0.0,0.0,0.0,468.0,10.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
27,2020-03-18 12:18:15.613,559.0,459.0,104.0,0.0,0.0,0.0,464.0,0.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
28,2020-03-18 12:18:15.722,556.0,453.0,108.0,0.0,0.0,0.0,456.0,0.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
29,2020-03-18 12:18:15.816,551.0,461.0,120.0,0.0,0.0,0.0,454.0,0.0,541.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
30,2020-03-18 12:18:15.933,558.0,464.0,110.0,0.0,0.0,0.0,459.0,42.0,532.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
31,2020-03-18 12:18:16.26,557.0,461.0,108.0,0.0,0.0,0.0,459.0,57.0,539.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
32,2020-03-18 12:18:16.129,558.0,459.0,109.0,0.0,0.0,0.0,465.0,67.0,548.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
33,2020-03-18 12:18:16.232,554.0,464.0,120.0,0.0,0.0,0.0,460.0,70.0,545.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
34,2020-03-18 12:18:16.327,561.0,463.0,118.0,0.0,0.0,0.0,462.0,70.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
35,2020-03-18 12:18:16.441,558.0,468.0,116.0,0.0,0.0,0.0,457.0,70.0,541.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
36,2020-03-18 12:18:16.530,559.0,463.0,116.0,0.0,0.0,0.0,454.0,70.0,537.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
37,2020-03-18 12:18:16.645,561.0,462.0,109.0,0.0,0.0,0.0,461.0,60.0,549.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
38,2020-03-18 12:18:16.747,564.0,469.0,111.0,0.0,0.0,0.0,465.0,26.0,549.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
39,2020-03-18 12:18:16.840,561.0,465.0,105.0,0.0,0.0,0.0,459.0,12.0,543.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
40,2020-03-18 12:18:16.939,560.0,463.0,105.0,0.0,0.0,0.0,460.0,1.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
41,2020-03-18 12:18:17.34,566.0,467.0,105.0,0.0,0.0,0.0,469.0,0.0,552.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
42,2020-03-18 12:18:17.185,558.0,464.0,109.0,0.0,0.0,0.0,474.0,11.0,539.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
43,2020-03-18 12:18:17.301,565.0,466.0,107.0,0.0,0.0,0.0,462.0,11.0,543.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
44,2020-03-18 12:18:17.371,565.0,461.0,120.0,0.0,0.0,0.0,468.0,11.0,549.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
45,2020-03-18 12:18:17.473,564.0,457.0,111.0,0.0,0.0,0.0,470.0,11.0,545.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
46,2020-03-18 12:18:17.576,557.0,461.0,111.0,0.0,0.0,0.0,462.0,11.0,553.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
47,2020-03-18 12:18:17.677,557.0,460.0,104.0,0.0,0.0,0.0,466.0,11.0,549.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
48,2020-03-18 12:18:17.789,560.0,458.0,107.0,0.0,0.0,0.0,468.0,13.0,540.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
49,2020-03-18 12:18:17.879,557.0,463.0,107.0,0.0,0.0,0.0,461.0,14.0,543.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
50,2020-03-18 12:18:17.976,561.0,459.0,107.0,0.0,0.0,0.0,464.0,14.0,540.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
51,2020-03-18 12:18:18.100,568.0,465.0,110.0,0.0,0.0,0.0,467.0,14.0,534.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
52,2020-03-18 12:18:18.189,565.0,466.0,108.0,0.0,0.0,0.0,461.0,14.0,540.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
53,2020-03-18 12:18:18.298,566.0,467.0,110.0,0.0,0.0,0.0,468.0,14.0,547.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
54,2020-03-18 12:18:18.406,556.0,465.0,107.0,0.0,0.0,0.0,465.0,14.0,546.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
55,2020-03-18 12:18:18.508,556.0,466.0,105.0,0.0,0.0,0.0,461.0,14.0,543.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
56,2020-03-18 12:18:18.612,557.0,470.0,107.0,0.0,0.0,0.0,461.0,14.0,537.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
57,2020-03-18 12:18:18.751,555.0,462.0,109.0,0.0,0.0,0.0,469.0,14.0,542.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
58,2020-03-18 12:18:18.861,559.0,467.0,107.0,0.0,0.0,0.0,461.0,14.0,534.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
59,2020-03-18 12:18:18.939,560.0,462.0,111.0,0.0,0.0,0.0,464.0,14.0,540.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
60,2020-03-18 12:18:19.43,563.0,466.0,110.0,0.0,0.0,0.0,468.0,11.0,552.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
61,2020-03-18 12:18:19.167,560.0,465.0,114.0,0.0,0.0,0.0,464.0,0.0,537.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
62,2020-03-18 12:18:19.239,556.0,464.0,105.0,0.0,0.0,0.0,462.0,0.0,543.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
63,2020-03-18 12:18:19.340,557.0,465.0,105.0,0.0,0.0,0.0,458.0,74.0,544.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0
