index,timestamp,node 100 chan 0,node 100 chan 1,node 100 chan 10,node 100 chan 2,node 100 chan 3,node 100 chan 4,node 100 chan 5,node 100 chan 6,node 100 chan 7,node 100 chan 8,node 100 chan 9,node 200 chan 0,node 300 chan 0,node 300 chan 1,node 300 chan 2,node 300 chan 3,node 300 chan 4,node 300 chan 5
1,2020-01-03 12:30:25.108,549.0,312.0,116.0,529.0,0.0,0.0,158.0,197.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
2,2020-01-03 12:30:25.193,554.0,309.0,111.0,536.0,0.0,0.0,157.0,195.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
3,2020-01-03 12:30:25.340,553.0,308.0,113.0,529.0,0.0,0.0,153.0,195.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
4,2020-01-03 12:30:25.414,554.0,315.0,110.0,531.0,0.0,0.0,162.0,194.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
5,2020-01-03 12:30:25.560,550.0,315.0,112.0,536.0,0.0,0.0,155.0,197.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
6,2020-01-03 12:30:25.675,550.0,314.0,105.0,530.0,0.0,0.0,156.0,194.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
7,2020-01-03 12:30:25.778,553.0,308.0,108.0,525.0,0.0,0.0,153.0,196.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
8,2020-01-03 12:30:25.847,551.0,309.0,105.0,527.0,0.0,0.0,153.0,193.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
9,2020-01-03 12:30:25.956,550.0,314.0,106.0,530.0,0.0,0.0,158.0,195.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
10,2020-01-03 12:30:26.62,550.0,316.0,110.0,527.0,0.0,0.0,159.0,192.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0
